gen,mean p,sigma p,max p
11858,0.9994,0.0024,1.0000
11859,0.9995,0.0022,1.0000
11860,0.9995,0.0021,1.0000
11861,0.9995,0.0021,1.0000
11862,0.9995,0.0021,1.0000
11863,0.9995,0.0021,1.0000
11864,0.9995,0.0022,1.0000
11865,0.9994,0.0023,1.0000
11866,0.9994,0.0022,1.0000
11867,0.9994,0.0022,1.0000
11868,0.9994,0.0023,1.0000
11869,0.9995,0.0021,1.0000
11870,0.9995,0.0020,1.0000
11871,0.9995,0.0019,1.0000
11872,0.9996,0.0019,1.0000
11873,0.9996,0.0018,1.0000
11874,0.9996,0.0018,1.0000
11875,0.9996,0.0018,1.0000
11876,0.9996,0.0019,1.0000
11877,0.9997,0.0018,1.0000
11878,0.9998,0.0015,1.0000
11879,0.9998,0.0014,1.0000
11880,0.9998,0.0014,1.0000
11881,0.9998,0.0014,1.0000
11882,0.9997,0.0015,1.0000
11883,0.9997,0.0015,1.0000
11884,0.9997,0.0016,1.0000
11885,0.9997,0.0017,1.0000
11886,0.9997,0.0016,1.0000
11887,0.9997,0.0016,1.0000
11888,0.9997,0.0015,1.0000
11889,0.9997,0.0015,1.0000
11890,0.9997,0.0015,1.0000
11891,0.9998,0.0015,1.0000
11892,0.9998,0.0015,1.0000
11893,0.9998,0.0015,1.0000
11894,0.9998,0.0015,1.0000
11895,0.9998,0.0015,1.0000
11896,0.9998,0.0015,1.0000
11897,0.9998,0.0015,1.0000
11898,0.9997,0.0016,1.0000
11899,0.9997,0.0017,1.0000
11900,0.9997,0.0016,1.0000
11901,0.9997,0.0016,1.0000
11902,0.9996,0.0017,1.0000
11903,0.9996,0.0018,1.0000
11904,0.9996,0.0019,1.0000
11905,0.9995,0.0020,1.0000
11906,0.9996,0.0018,1.0000
11907,0.9996,0.0018,1.0000
11908,0.9995,0.0018,1.0000
11909,0.9994,0.0020,1.0000
11910,0.9994,0.0020,1.0000
11911,0.9994,0.0020,1.0000
11912,0.9995,0.0019,1.0000
11913,0.9995,0.0019,1.0000
11914,0.9995,0.0017,1.0000
11915,0.9996,0.0016,1.0000
11916,0.9996,0.0015,1.0000
11917,0.9997,0.0014,1.0000
11918,0.9997,0.0014,1.0000
11919,0.9997,0.0014,1.0000
11920,0.9997,0.0014,1.0000
11921,0.9997,0.0013,1.0000
11922,0.9997,0.0015,1.0000
11923,0.9997,0.0014,1.0000
11924,0.9997,0.0013,1.0000
11925,0.9997,0.0014,1.0000
11926,0.9998,0.0013,1.0000
11927,0.9997,0.0013,1.0000
11928,0.9997,0.0014,1.0000
11929,0.9998,0.0013,1.0000
11930,0.9998,0.0013,1.0000
11931,0.9998,0.0013,1.0000
11932,0.9997,0.0013,1.0000
11933,0.9997,0.0013,1.0000
11934,0.9997,0.0014,1.0000
11935,0.9996,0.0016,1.0000
11936,0.9997,0.0015,1.0000
11937,0.9997,0.0015,1.0000
11938,0.9996,0.0016,1.0000
11939,0.9993,0.0022,1.0000
11940,0.9990,0.0025,1.0000
11941,0.9990,0.0026,1.0000
11942,0.9991,0.0025,1.0000
11943,0.9992,0.0024,1.0000
11944,0.9991,0.0025,1.0000
11945,0.9992,0.0023,1.0000
11946,0.9992,0.0023,1.0000
11947,0.9990,0.0026,1.0000
11948,0.9989,0.0027,1.0000
11949,0.9989,0.0027,1.0000
11950,0.9990,0.0026,1.0000
11951,0.9990,0.0026,1.0000
11952,0.9990,0.0026,1.0000
11953,0.9990,0.0026,1.0000
11954,0.9990,0.0026,1.0000
11955,0.9991,0.0024,1.0000
11956,0.9991,0.0024,1.0000
11957,0.9991,0.0024,1.0000
11958,0.9992,0.0023,1.0000
11959,0.9992,0.0023,1.0000
11960,0.9992,0.0023,1.0000
11961,0.9993,0.0021,1.0000
11962,0.9993,0.0021,1.0000
11963,0.9994,0.0021,1.0000
11964,0.9994,0.0020,1.0000
11965,0.9994,0.0020,1.0000
11966,0.9994,0.0020,1.0000
11967,0.9994,0.0020,1.0000
11968,0.9994,0.0021,1.0000
11969,0.9994,0.0020,1.0000
11970,0.9994,0.0020,1.0000
11971,0.9994,0.0021,1.0000
11972,0.9993,0.0022,1.0000
11973,0.9994,0.0021,1.0000
11974,0.9994,0.0020,1.0000
11975,0.9994,0.0020,1.0000
11976,0.9994,0.0020,1.0000
11977,0.9994,0.0020,1.0000
11978,0.9994,0.0021,1.0000
11979,0.9994,0.0021,1.0000
11980,0.9994,0.0021,1.0000
11981,0.9994,0.0020,1.0000
11982,0.9995,0.0020,1.0000
11983,0.9995,0.0019,1.0000
11984,0.9995,0.0020,1.0000
11985,0.9994,0.0020,1.0000
11986,0.9995,0.0020,1.0000
11987,0.9995,0.0019,1.0000
11988,0.9995,0.0019,1.0000
11989,0.9995,0.0019,1.0000
11990,0.9995,0.0019,1.0000
11991,0.9995,0.0019,1.0000
11992,0.9995,0.0018,1.0000
11993,0.9995,0.0018,1.0000
11994,0.9995,0.0018,1.0000
11995,0.9995,0.0018,1.0000
11996,0.9996,0.0018,1.0000
11997,0.9996,0.0018,1.0000
11998,0.9996,0.0017,1.0000
11999,0.9996,0.0017,1.0000
12000,0.9996,0.0017,1.0000
12001,0.9996,0.0017,1.0000
12002,0.9996,0.0017,1.0000
12003,0.9996,0.0018,1.0000
12004,0.9997,0.0016,1.0000
12005,0.9996,0.0017,1.0000
12006,0.9995,0.0019,1.0000
12007,0.9995,0.0019,1.0000
12008,0.9997,0.0016,1.0000
12009,0.9997,0.0014,1.0000
12010,0.9998,0.0014,1.0000
12011,0.9998,0.0013,1.0000
12012,0.9998,0.0013,1.0000
12013,0.9997,0.0014,1.0000
12014,0.9997,0.0013,1.0000
12015,0.9997,0.0013,1.0000
12016,0.9997,0.0013,1.0000
12017,0.9997,0.0014,1.0000
12018,0.9997,0.0014,1.0000
12019,0.9998,0.0013,1.0000
12020,0.9997,0.0013,1.0000
12021,0.9997,0.0014,1.0000
12022,0.9997,0.0013,1.0000
12023,0.9997,0.0014,1.0000
12024,0.9997,0.0014,1.0000
12025,0.9997,0.0014,1.0000
12026,0.9996,0.0015,1.0000
12027,0.9997,0.0014,1.0000
12028,0.9997,0.0014,1.0000
12029,0.9997,0.0013,1.0000
12030,0.9997,0.0013,1.0000
12031,0.9997,0.0013,1.0000
12032,0.9997,0.0013,1.0000
12033,0.9997,0.0014,1.0000
12034,0.9995,0.0017,1.0000
12035,0.9994,0.0019,1.0000
12036,0.9994,0.0021,1.0000
12037,0.9993,0.0021,1.0000
12038,0.9993,0.0021,1.0000
12039,0.9993,0.0021,1.0000
12040,0.9993,0.0021,1.0000
12041,0.9993,0.0021,1.0000
12042,0.9994,0.0020,1.0000
12043,0.9994,0.0020,1.0000
12044,0.9993,0.0020,1.0000
12045,0.9992,0.0020,1.0000
12046,0.9992,0.0020,1.0000
12047,0.9993,0.0020,1.0000
12048,0.9994,0.0020,1.0000
12049,0.9994,0.0020,1.0000
12050,0.9995,0.0018,1.0000
12051,0.9995,0.0019,1.0000
12052,0.9995,0.0019,1.0000
12053,0.9995,0.0019,1.0000
12054,0.9995,0.0018,1.0000
12055,0.9995,0.0018,1.0000
12056,0.9995,0.0018,1.0000
12057,0.9995,0.0018,1.0000
12058,0.9995,0.0017,1.0000
12059,0.9995,0.0019,1.0000
12060,0.9995,0.0019,1.0000
12061,0.9996,0.0017,1.0000
12062,0.9996,0.0017,1.0000
12063,0.9996,0.0017,1.0000
12064,0.9996,0.0017,1.0000
12065,0.9995,0.0018,1.0000
12066,0.9996,0.0018,1.0000
12067,0.9996,0.0017,1.0000
12068,0.9996,0.0017,1.0000
12069,0.9996,0.0018,1.0000
12070,0.9996,0.0017,1.0000
12071,0.9995,0.0018,1.0000
12072,0.9995,0.0019,1.0000
12073,0.9995,0.0018,1.0000
12074,0.9995,0.0019,1.0000
12075,0.9995,0.0018,1.0000
12076,0.9996,0.0016,1.0000
12077,0.9996,0.0017,1.0000
12078,0.9995,0.0019,1.0000
12079,0.9995,0.0018,1.0000
12080,0.9996,0.0017,1.0000
12081,0.9995,0.0018,1.0000
12082,0.9995,0.0018,1.0000
12083,0.9996,0.0017,1.0000
12084,0.9996,0.0018,1.0000
12085,0.9996,0.0017,1.0000
12086,0.9996,0.0017,1.0000
12087,0.9996,0.0017,1.0000
12088,0.9996,0.0017,1.0000
12089,0.9996,0.0017,1.0000
12090,0.9996,0.0017,1.0000
12091,0.9996,0.0017,1.0000
12092,0.9997,0.0016,1.0000
12093,0.9997,0.0016,1.0000
12094,0.9997,0.0015,1.0000
12095,0.9995,0.0019,1.0000
12096,0.9990,0.0025,1.0000
12097,0.9987,0.0028,1.0000
12098,0.9987,0.0029,1.0000
12099,0.9987,0.0028,1.0000
12100,0.9987,0.0029,1.0000
12101,0.9987,0.0029,1.0000
12102,0.9987,0.0029,1.0000
12103,0.9988,0.0027,1.0000
12104,0.9985,0.0028,1.0000
12105,0.9982,0.0028,1.0000
12106,0.9980,0.0028,1.0000
12107,0.9979,0.0028,1.0000
12108,0.9978,0.0029,1.0000
12109,0.9979,0.0028,1.0000
12110,0.9980,0.0028,1.0000
12111,0.9981,0.0028,1.0000
12112,0.9981,0.0027,1.0000
12113,0.9981,0.0028,1.0000
12114,0.9981,0.0028,1.0000
12115,0.9982,0.0027,1.0000
12116,0.9982,0.0027,1.0000
12117,0.9982,0.0027,1.0000
12118,0.9982,0.0027,1.0000
12119,0.9982,0.0027,1.0000
12120,0.9983,0.0027,1.0000
12121,0.9983,0.0027,1.0000
12122,0.9984,0.0027,1.0000
12123,0.9984,0.0027,1.0000
12124,0.9985,0.0026,1.0000
12125,0.9985,0.0026,1.0000
12126,0.9985,0.0025,1.0000
12127,0.9985,0.0027,1.0000
12128,0.9985,0.0027,1.0000
12129,0.9985,0.0026,1.0000
12130,0.9985,0.0026,1.0000
12131,0.9984,0.0026,1.0000
12132,0.9984,0.0027,1.0000
12133,0.9982,0.0028,1.0000
12134,0.9980,0.0035,1.0000
12135,0.9979,0.0040,1.0000
12136,0.9980,0.0041,1.0000
12137,0.9980,0.0041,1.0000
12138,0.9980,0.0040,1.0000
12139,0.9980,0.0041,1.0000
12140,0.9979,0.0041,1.0000
12141,0.9980,0.0040,1.0000
12142,0.9978,0.0042,1.0000
12143,0.9972,0.0046,1.0000
12144,0.9965,0.0049,1.0000
12145,0.9964,0.0049,1.0000
12146,0.9963,0.0050,1.0000
12147,0.9962,0.0049,1.0000
12148,0.9964,0.0047,1.0000
12149,0.9965,0.0047,1.0000
12150,0.9965,0.0047,1.0000
12151,0.9965,0.0047,1.0000
12152,0.9966,0.0046,1.0000
12153,0.9968,0.0045,1.0000
12154,0.9968,0.0045,1.0000
12155,0.9969,0.0045,1.0000
12156,0.9970,0.0044,1.0000
12157,0.9970,0.0045,1.0000
12158,0.9970,0.0044,1.0000
12159,0.9971,0.0044,1.0000
12160,0.9972,0.0043,1.0000
12161,0.9972,0.0043,1.0000
12162,0.9974,0.0042,1.0000
12163,0.9974,0.0042,1.0000
12164,0.9974,0.0043,1.0000
12165,0.9974,0.0043,1.0000
12166,0.9973,0.0044,1.0000
12167,0.9974,0.0045,1.0000
12168,0.9974,0.0045,1.0000
12169,0.9974,0.0045,1.0000
12170,0.9975,0.0045,1.0000
12171,0.9975,0.0044,1.0000
12172,0.9975,0.0045,1.0000
12173,0.9976,0.0045,1.0000
12174,0.9975,0.0046,1.0000
12175,0.9975,0.0048,1.0000
12176,0.9976,0.0048,1.0000
12177,0.9977,0.0047,1.0000
12178,0.9978,0.0046,1.0000
12179,0.9977,0.0047,1.0000
12180,0.9977,0.0046,1.0000
12181,0.9979,0.0044,1.0000
12182,0.9980,0.0043,1.0000
12183,0.9981,0.0042,1.0000
12184,0.9981,0.0042,1.0000
12185,0.9982,0.0040,1.0000
12186,0.9984,0.0037,1.0000
12187,0.9985,0.0037,1.0000
12188,0.9986,0.0035,1.0000
12189,0.9986,0.0034,1.0000
12190,0.9986,0.0034,1.0000
12191,0.9987,0.0034,1.0000
12192,0.9987,0.0034,1.0000
12193,0.9987,0.0033,1.0000
12194,0.9987,0.0033,1.0000
12195,0.9987,0.0033,1.0000
12196,0.9987,0.0033,1.0000
12197,0.9987,0.0033,1.0000
12198,0.9987,0.0033,1.0000
12199,0.9988,0.0032,1.0000
12200,0.9988,0.0032,1.0000
12201,0.9988,0.0032,1.0000
12202,0.9988,0.0032,1.0000
12203,0.9987,0.0033,1.0000
12204,0.9987,0.0032,1.0000
12205,0.9987,0.0032,1.0000
12206,0.9986,0.0033,1.0000
12207,0.9985,0.0035,1.0000
12208,0.9984,0.0036,1.0000
12209,0.9984,0.0035,1.0000
12210,0.9984,0.0034,1.0000
12211,0.9985,0.0033,1.0000
12212,0.9985,0.0033,1.0000
12213,0.9984,0.0033,1.0000
12214,0.9985,0.0033,1.0000
12215,0.9985,0.0033,1.0000
12216,0.9985,0.0033,1.0000
12217,0.9985,0.0032,1.0000
12218,0.9985,0.0032,1.0000
12219,0.9986,0.0032,1.0000
12220,0.9986,0.0032,1.0000
12221,0.9987,0.0031,1.0000
12222,0.9987,0.0031,1.0000
12223,0.9988,0.0030,1.0000
12224,0.9989,0.0029,1.0000
12225,0.9989,0.0029,1.0000
12226,0.9989,0.0030,1.0000
12227,0.9989,0.0030,1.0000
12228,0.9989,0.0030,1.0000
12229,0.9989,0.0030,1.0000
12230,0.9989,0.0030,1.0000
12231,0.9989,0.0030,1.0000
12232,0.9989,0.0030,1.0000
12233,0.9989,0.0029,1.0000
12234,0.9988,0.0030,1.0000
12235,0.9987,0.0029,1.0000
12236,0.9986,0.0030,1.0000
12237,0.9986,0.0029,1.0000
12238,0.9986,0.0029,1.0000
12239,0.9985,0.0031,1.0000
12240,0.9985,0.0032,1.0000
12241,0.9985,0.0032,1.0000
12242,0.9985,0.0032,1.0000
12243,0.9984,0.0032,1.0000
12244,0.9984,0.0032,1.0000
12245,0.9985,0.0032,1.0000
12246,0.9986,0.0031,1.0000
12247,0.9986,0.0031,1.0000
12248,0.9986,0.0031,1.0000
12249,0.9987,0.0028,1.0000
12250,0.9986,0.0029,1.0000
12251,0.9986,0.0029,1.0000
12252,0.9986,0.0029,1.0000
12253,0.9985,0.0030,1.0000
12254,0.9985,0.0030,1.0000
12255,0.9985,0.0030,1.0000
12256,0.9985,0.0030,1.0000
12257,0.9985,0.0030,1.0000
12258,0.9987,0.0029,1.0000
12259,0.9987,0.0028,1.0000
12260,0.9988,0.0028,1.0000
12261,0.9987,0.0028,1.0000
12262,0.9988,0.0027,1.0000
12263,0.9989,0.0026,1.0000
12264,0.9988,0.0027,1.0000
12265,0.9989,0.0026,1.0000
12266,0.9989,0.0026,1.0000
12267,0.9989,0.0026,1.0000
12268,0.9990,0.0025,1.0000
12269,0.9990,0.0025,1.0000
12270,0.9990,0.0025,1.0000
12271,0.9990,0.0025,1.0000
12272,0.9989,0.0026,1.0000
12273,0.9989,0.0026,1.0000
12274,0.9989,0.0026,1.0000
12275,0.9990,0.0025,1.0000
12276,0.9991,0.0024,1.0000
12277,0.9991,0.0024,1.0000
12278,0.9990,0.0025,1.0000
12279,0.9989,0.0025,1.0000
12280,0.9989,0.0025,1.0000
12281,0.9988,0.0025,1.0000
12282,0.9989,0.0025,1.0000
12283,0.9989,0.0025,1.0000
12284,0.9990,0.0024,1.0000
12285,0.9990,0.0023,1.0000
12286,0.9990,0.0024,1.0000
12287,0.9989,0.0025,1.0000
12288,0.9989,0.0025,1.0000
12289,0.9989,0.0024,1.0000
12290,0.9989,0.0024,1.0000
12291,0.9990,0.0024,1.0000
12292,0.9990,0.0023,1.0000
12293,0.9990,0.0023,1.0000
12294,0.9990,0.0023,1.0000
12295,0.9990,0.0024,1.0000
12296,0.9990,0.0025,1.0000
12297,0.9989,0.0026,1.0000
12298,0.9988,0.0027,1.0000
12299,0.9982,0.0032,1.0000
12300,0.9977,0.0035,1.0000
12301,0.9973,0.0036,1.0000
12302,0.9973,0.0035,1.0000
12303,0.9972,0.0034,1.0000
12304,0.9973,0.0034,1.0000
12305,0.9973,0.0033,1.0000
12306,0.9974,0.0034,1.0000
12307,0.9974,0.0033,1.0000
12308,0.9974,0.0033,1.0000
12309,0.9975,0.0034,1.0000
12310,0.9976,0.0032,1.0000
12311,0.9977,0.0031,1.0000
12312,0.9978,0.0031,1.0000
12313,0.9979,0.0030,1.0000
12314,0.9978,0.0030,1.0000
12315,0.9978,0.0029,1.0000
12316,0.9976,0.0030,1.0000
12317,0.9976,0.0030,1.0000
12318,0.9977,0.0030,1.0000
12319,0.9977,0.0030,1.0000
12320,0.9978,0.0029,1.0000
12321,0.9977,0.0029,1.0000
12322,0.9977,0.0030,1.0000
12323,0.9978,0.0030,1.0000
12324,0.9978,0.0029,1.0000
12325,0.9979,0.0029,1.0000
12326,0.9979,0.0029,1.0000
12327,0.9978,0.0029,1.0000
12328,0.9978,0.0030,1.0000
12329,0.9978,0.0030,1.0000
12330,0.9979,0.0029,1.0000
12331,0.9980,0.0028,1.0000
12332,0.9980,0.0028,1.0000
12333,0.9980,0.0028,1.0000
12334,0.9981,0.0028,1.0000
12335,0.9982,0.0027,1.0000
12336,0.9982,0.0028,1.0000
12337,0.9982,0.0027,1.0000
12338,0.9982,0.0029,1.0000
12339,0.9982,0.0028,1.0000
12340,0.9983,0.0028,1.0000
12341,0.9984,0.0026,1.0000
12342,0.9985,0.0026,1.0000
12343,0.9984,0.0026,1.0000
12344,0.9984,0.0026,1.0000
12345,0.9985,0.0025,1.0000
12346,0.9985,0.0025,1.0000
12347,0.9984,0.0026,1.0000
12348,0.9984,0.0026,1.0000
12349,0.9983,0.0026,1.0000
12350,0.9983,0.0026,1.0000
12351,0.9984,0.0027,1.0000
12352,0.9984,0.0026,1.0000
12353,0.9985,0.0026,1.0000
12354,0.9985,0.0025,1.0000
12355,0.9985,0.0025,1.0000
12356,0.9985,0.0025,1.0000
12357,0.9986,0.0025,1.0000
12358,0.9986,0.0024,1.0000
12359,0.9987,0.0024,1.0000
12360,0.9986,0.0024,1.0000
12361,0.9986,0.0025,1.0000
12362,0.9986,0.0024,1.0000
12363,0.9987,0.0024,1.0000
12364,0.9987,0.0024,1.0000
12365,0.9987,0.0024,1.0000
12366,0.9986,0.0025,1.0000
12367,0.9986,0.0025,1.0000
12368,0.9986,0.0025,1.0000
12369,0.9986,0.0024,1.0000
12370,0.9986,0.0025,1.0000
12371,0.9987,0.0025,1.0000
12372,0.9987,0.0024,1.0000
12373,0.9987,0.0025,1.0000
12374,0.9987,0.0025,1.0000
12375,0.9988,0.0025,1.0000
12376,0.9988,0.0025,1.0000
12377,0.9987,0.0026,1.0000
12378,0.9986,0.0027,1.0000
12379,0.9986,0.0027,1.0000
12380,0.9986,0.0027,1.0000
12381,0.9986,0.0027,1.0000
12382,0.9986,0.0027,1.0000
12383,0.9987,0.0026,1.0000
12384,0.9987,0.0026,1.0000
12385,0.9988,0.0025,1.0000
12386,0.9989,0.0024,1.0000
12387,0.9989,0.0024,1.0000
12388,0.9989,0.0023,1.0000
12389,0.9989,0.0024,1.0000
12390,0.9989,0.0024,1.0000
12391,0.9990,0.0023,1.0000
12392,0.9990,0.0023,1.0000
12393,0.9990,0.0024,1.0000
12394,0.9990,0.0023,1.0000
12395,0.9991,0.0022,1.0000
12396,0.9991,0.0022,1.0000
12397,0.9991,0.0022,1.0000
12398,0.9989,0.0025,1.0000
12399,0.9986,0.0030,1.0000
12400,0.9986,0.0031,1.0000
12401,0.9986,0.0031,1.0000
12402,0.9986,0.0031,1.0000
12403,0.9986,0.0031,1.0000
12404,0.9986,0.0031,1.0000
12405,0.9987,0.0031,1.0000
12406,0.9988,0.0030,1.0000
12407,0.9987,0.0031,1.0000
12408,0.9987,0.0030,1.0000
12409,0.9988,0.0029,1.0000
12410,0.9988,0.0029,1.0000
12411,0.9989,0.0029,1.0000
12412,0.9989,0.0029,1.0000
12413,0.9990,0.0028,1.0000
12414,0.9990,0.0028,1.0000
12415,0.9990,0.0028,1.0000
12416,0.9990,0.0028,1.0000
12417,0.9989,0.0029,1.0000
12418,0.9989,0.0030,1.0000
12419,0.9989,0.0029,1.0000
12420,0.9989,0.0029,1.0000
12421,0.9989,0.0029,1.0000
12422,0.9988,0.0029,1.0000
12423,0.9983,0.0032,1.0000
12424,0.9980,0.0033,1.0000
12425,0.9979,0.0034,1.0000
12426,0.9978,0.0034,1.0000
12427,0.9978,0.0035,1.0000
12428,0.9977,0.0036,1.0000
12429,0.9975,0.0038,1.0000
12430,0.9975,0.0038,1.0000
12431,0.9975,0.0038,1.0000
12432,0.9976,0.0037,1.0000
12433,0.9977,0.0037,1.0000
12434,0.9978,0.0037,1.0000
12435,0.9978,0.0036,1.0000
12436,0.9979,0.0036,1.0000
12437,0.9979,0.0035,1.0000
12438,0.9980,0.0035,1.0000
12439,0.9980,0.0035,1.0000
12440,0.9981,0.0034,1.0000
12441,0.9981,0.0034,1.0000
12442,0.9981,0.0034,1.0000
12443,0.9981,0.0033,1.0000
12444,0.9982,0.0033,1.0000
12445,0.9982,0.0033,1.0000
12446,0.9981,0.0034,1.0000
12447,0.9982,0.0033,1.0000
12448,0.9982,0.0033,1.0000
12449,0.9982,0.0033,1.0000
12450,0.9983,0.0032,1.0000
12451,0.9983,0.0033,1.0000
12452,0.9982,0.0033,1.0000
12453,0.9983,0.0032,1.0000
12454,0.9983,0.0032,1.0000
12455,0.9984,0.0032,1.0000
12456,0.9983,0.0032,1.0000
12457,0.9983,0.0032,1.0000
12458,0.9983,0.0032,1.0000
12459,0.9984,0.0032,1.0000
12460,0.9984,0.0031,1.0000
12461,0.9984,0.0031,1.0000
12462,0.9985,0.0031,1.0000
12463,0.9984,0.0031,1.0000
12464,0.9985,0.0030,1.0000
12465,0.9985,0.0030,1.0000
12466,0.9985,0.0031,1.0000
12467,0.9984,0.0031,1.0000
12468,0.9981,0.0035,1.0000
12469,0.9978,0.0037,1.0000
12470,0.9978,0.0038,1.0000
12471,0.9978,0.0038,1.0000
12472,0.9978,0.0038,1.0000
12473,0.9979,0.0037,1.0000
12474,0.9979,0.0037,1.0000
12475,0.9978,0.0039,1.0000
12476,0.9976,0.0043,1.0000
12477,0.9974,0.0046,1.0000
12478,0.9974,0.0046,1.0000
12479,0.9974,0.0046,1.0000
12480,0.9974,0.0046,1.0000
12481,0.9975,0.0045,1.0000
12482,0.9975,0.0046,1.0000
12483,0.9975,0.0045,1.0000
12484,0.9976,0.0045,1.0000
12485,0.9977,0.0045,1.0000
12486,0.9978,0.0044,1.0000
12487,0.9978,0.0043,1.0000
12488,0.9978,0.0043,1.0000
12489,0.9978,0.0044,1.0000
12490,0.9979,0.0043,1.0000
12491,0.9979,0.0043,1.0000
12492,0.9979,0.0044,1.0000
12493,0.9978,0.0045,1.0000
12494,0.9978,0.0045,1.0000
12495,0.9978,0.0047,1.0000
12496,0.9977,0.0050,1.0000
12497,0.9977,0.0049,1.0000
12498,0.9977,0.0050,1.0000
12499,0.9977,0.0050,1.0000
12500,0.9978,0.0049,1.0000
12501,0.9979,0.0048,1.0000
12502,0.9979,0.0048,1.0000
12503,0.9980,0.0047,1.0000
12504,0.9980,0.0046,1.0000
12505,0.9981,0.0046,1.0000
12506,0.9981,0.0045,1.0000
12507,0.9981,0.0046,1.0000
12508,0.9980,0.0046,1.0000
12509,0.9981,0.0045,1.0000
12510,0.9981,0.0045,1.0000
12511,0.9982,0.0045,1.0000
12512,0.9982,0.0044,1.0000
12513,0.9982,0.0044,1.0000
12514,0.9981,0.0044,1.0000
12515,0.9979,0.0045,1.0000
12516,0.9978,0.0045,1.0000
12517,0.9978,0.0045,1.0000
12518,0.9977,0.0046,1.0000
12519,0.9978,0.0046,1.0000
12520,0.9978,0.0045,1.0000
12521,0.9979,0.0045,1.0000
12522,0.9978,0.0045,1.0000
12523,0.9978,0.0045,1.0000
12524,0.9977,0.0045,1.0000
12525,0.9977,0.0045,1.0000
12526,0.9977,0.0045,1.0000
12527,0.9978,0.0046,1.0000
12528,0.9979,0.0044,1.0000
12529,0.9979,0.0043,1.0000
12530,0.9980,0.0043,1.0000
12531,0.9980,0.0043,1.0000
12532,0.9981,0.0043,1.0000
12533,0.9981,0.0043,1.0000
12534,0.9983,0.0042,1.0000
12535,0.9983,0.0041,1.0000
12536,0.9983,0.0041,1.0000
12537,0.9983,0.0041,1.0000
12538,0.9983,0.0041,1.0000
12539,0.9984,0.0038,1.0000
12540,0.9985,0.0038,1.0000
12541,0.9985,0.0038,1.0000
12542,0.9985,0.0038,1.0000
12543,0.9986,0.0037,1.0000
12544,0.9987,0.0036,1.0000
12545,0.9987,0.0036,1.0000
12546,0.9986,0.0036,1.0000
12547,0.9987,0.0036,1.0000
12548,0.9987,0.0036,1.0000
12549,0.9987,0.0036,1.0000
12550,0.9987,0.0036,1.0000
12551,0.9988,0.0035,1.0000
12552,0.9987,0.0037,1.0000
12553,0.9988,0.0034,1.0000
12554,0.9988,0.0033,1.0000
12555,0.9988,0.0033,1.0000
12556,0.9987,0.0034,1.0000
12557,0.9988,0.0034,1.0000
12558,0.9988,0.0033,1.0000
12559,0.9989,0.0033,1.0000
12560,0.9989,0.0032,1.0000
12561,0.9989,0.0032,1.0000
12562,0.9989,0.0032,1.0000
12563,0.9989,0.0031,1.0000
12564,0.9990,0.0031,1.0000
12565,0.9987,0.0032,1.0000
12566,0.9988,0.0030,1.0000
12567,0.9988,0.0030,1.0000
12568,0.9988,0.0030,1.0000
12569,0.9988,0.0030,1.0000
12570,0.9988,0.0029,1.0000
12571,0.9989,0.0029,1.0000
12572,0.9989,0.0029,1.0000
12573,0.9989,0.0029,1.0000
12574,0.9989,0.0029,1.0000
12575,0.9989,0.0029,1.0000
12576,0.9988,0.0030,1.0000
12577,0.9987,0.0030,1.0000
12578,0.9987,0.0031,1.0000
12579,0.9988,0.0031,1.0000
12580,0.9987,0.0030,1.0000
12581,0.9987,0.0031,1.0000
12582,0.9987,0.0030,1.0000
12583,0.9986,0.0030,1.0000
12584,0.9982,0.0033,1.0000
12585,0.9980,0.0034,1.0000
12586,0.9979,0.0035,1.0000
12587,0.9979,0.0035,1.0000
12588,0.9980,0.0034,1.0000
12589,0.9981,0.0034,1.0000
12590,0.9982,0.0033,1.0000
12591,0.9982,0.0033,1.0000
12592,0.9982,0.0033,1.0000
12593,0.9983,0.0032,1.0000
12594,0.9983,0.0032,1.0000
12595,0.9984,0.0032,1.0000
12596,0.9984,0.0031,1.0000
12597,0.9985,0.0031,1.0000
12598,0.9985,0.0031,1.0000
12599,0.9984,0.0031,1.0000
12600,0.9983,0.0032,1.0000
12601,0.9983,0.0033,1.0000
12602,0.9983,0.0033,1.0000
12603,0.9983,0.0032,1.0000
12604,0.9984,0.0032,1.0000
12605,0.9984,0.0032,1.0000
12606,0.9985,0.0031,1.0000
12607,0.9985,0.0030,1.0000
12608,0.9985,0.0030,1.0000
12609,0.9986,0.0030,1.0000
12610,0.9986,0.0030,1.0000
12611,0.9986,0.0030,1.0000
12612,0.9987,0.0030,1.0000
12613,0.9988,0.0029,1.0000
12614,0.9989,0.0028,1.0000
12615,0.9989,0.0028,1.0000
12616,0.9988,0.0029,1.0000
12617,0.9988,0.0028,1.0000
12618,0.9988,0.0028,1.0000
12619,0.9989,0.0027,1.0000
12620,0.9989,0.0027,1.0000
12621,0.9989,0.0027,1.0000
12622,0.9989,0.0028,1.0000
12623,0.9989,0.0027,1.0000
12624,0.9989,0.0028,1.0000
12625,0.9990,0.0026,1.0000
12626,0.9990,0.0026,1.0000
12627,0.9990,0.0027,1.0000
12628,0.9990,0.0027,1.0000
12629,0.9990,0.0027,1.0000
12630,0.9990,0.0026,1.0000
12631,0.9990,0.0026,1.0000
12632,0.9990,0.0027,1.0000
12633,0.9990,0.0026,1.0000
