gen,mean p,sigma p,max p
13885,0.2097,0.1179,0.3364
13886,0.2097,0.1179,0.3364
13887,0.2097,0.1179,0.3364
13888,0.2097,0.1179,0.3364
13889,0.2097,0.1179,0.3364
13890,0.2097,0.1179,0.3364
13891,0.2097,0.1179,0.3364
13892,0.2097,0.1179,0.3364
13893,0.2097,0.1179,0.3364
13894,0.2097,0.1179,0.3364
13895,0.2097,0.1179,0.3364
13896,0.2097,0.1179,0.3364
13897,0.2097,0.1179,0.3364
13898,0.2097,0.1179,0.3364
13899,0.2097,0.1179,0.3364
13900,0.2097,0.1179,0.3364
13901,0.2097,0.1179,0.3364
13902,0.2097,0.1179,0.3364
13903,0.2097,0.1179,0.3364
13904,0.2097,0.1179,0.3364
13905,0.2097,0.1179,0.3364
13906,0.2097,0.1179,0.3364
13907,0.2097,0.1179,0.3364
13908,0.2097,0.1179,0.3364
13909,0.2097,0.1179,0.3364
13910,0.2097,0.1179,0.3364
13911,0.2097,0.1179,0.3364
13912,0.2097,0.1179,0.3364
13913,0.2097,0.1179,0.3364
13914,0.2097,0.1179,0.3364
13915,0.2097,0.1179,0.3364
13916,0.2097,0.1179,0.3364
13917,0.2097,0.1179,0.3364
13918,0.2097,0.1179,0.3364
13919,0.2097,0.1179,0.3364
13920,0.2097,0.1179,0.3364
13921,0.2097,0.1179,0.3364
13922,0.2097,0.1179,0.3364
13923,0.2097,0.1179,0.3364
13924,0.2097,0.1179,0.3364
13925,0.2097,0.1179,0.3364
13926,0.2097,0.1179,0.3364
13927,0.2097,0.1179,0.3364
13928,0.2097,0.1179,0.3364
13929,0.2097,0.1179,0.3364
13930,0.2097,0.1179,0.3364
13931,0.2097,0.1179,0.3364
13932,0.2097,0.1179,0.3364
13933,0.2097,0.1179,0.3364
13934,0.2097,0.1179,0.3364
13935,0.2097,0.1179,0.3364
13936,0.2097,0.1179,0.3364
13937,0.2097,0.1179,0.3364
13938,0.2097,0.1179,0.3364
13939,0.2097,0.1179,0.3364
13940,0.2097,0.1179,0.3364
13941,0.2097,0.1179,0.3364
13942,0.2097,0.1179,0.3364
13943,0.2097,0.1179,0.3364
13944,0.2097,0.1179,0.3364
13945,0.2097,0.1179,0.3364
13946,0.2097,0.1179,0.3364
13947,0.2097,0.1179,0.3364
13948,0.2097,0.1179,0.3364
13949,0.2097,0.1179,0.3364
13950,0.2097,0.1179,0.3364
13951,0.2097,0.1179,0.3364
13952,0.2097,0.1179,0.3364
13953,0.2097,0.1179,0.3364
13954,0.2097,0.1179,0.3364
13955,0.2097,0.1179,0.3364
13956,0.2097,0.1179,0.3364
13957,0.2097,0.1179,0.3364
13958,0.2097,0.1179,0.3364
13959,0.2097,0.1179,0.3364
13960,0.2097,0.1179,0.3364
13961,0.2097,0.1179,0.3364
13962,0.2097,0.1179,0.3364
13963,0.2097,0.1179,0.3364
13964,0.2097,0.1179,0.3364
13965,0.2097,0.1179,0.3364
13966,0.2097,0.1179,0.3364
13967,0.2097,0.1179,0.3364
13968,0.2097,0.1179,0.3364
13969,0.2097,0.1179,0.3364
13970,0.2097,0.1179,0.3364
13971,0.2097,0.1179,0.3364
13972,0.2097,0.1179,0.3364
13973,0.2097,0.1179,0.3364
13974,0.2097,0.1179,0.3364
13975,0.2097,0.1179,0.3364
13976,0.2097,0.1179,0.3364
13977,0.2097,0.1179,0.3364
13978,0.2097,0.1179,0.3364
13979,0.2097,0.1179,0.3364
13980,0.2097,0.1179,0.3364
13981,0.2097,0.1179,0.3364
13982,0.2097,0.1179,0.3364
13983,0.2097,0.1179,0.3364
13984,0.2097,0.1179,0.3364
13985,0.2097,0.1179,0.3364
13986,0.2097,0.1179,0.3364
13987,0.2097,0.1179,0.3364
13988,0.2097,0.1179,0.3364
13989,0.2097,0.1179,0.3364
13990,0.2097,0.1179,0.3364
13991,0.2097,0.1179,0.3364
13992,0.2097,0.1179,0.3364
13993,0.2097,0.1179,0.3364
13994,0.2097,0.1179,0.3364
13995,0.2097,0.1179,0.3364
13996,0.2097,0.1179,0.3364
13997,0.2097,0.1179,0.3364
13998,0.2097,0.1179,0.3364
13999,0.2097,0.1179,0.3364
14000,0.2097,0.1179,0.3364
14001,0.2097,0.1179,0.3364
14002,0.2097,0.1179,0.3364
14003,0.2097,0.1179,0.3364
14004,0.2097,0.1179,0.3364
14005,0.2097,0.1179,0.3364
14006,0.2097,0.1179,0.3364
14007,0.2097,0.1179,0.3364
14008,0.2097,0.1179,0.3364
14009,0.2097,0.1179,0.3364
14010,0.2097,0.1179,0.3364
14011,0.2097,0.1179,0.3364
14012,0.2097,0.1179,0.3364
14013,0.2097,0.1179,0.3364
14014,0.2097,0.1179,0.3364
14015,0.2097,0.1179,0.3364
14016,0.2097,0.1179,0.3364
14017,0.2097,0.1179,0.3364
14018,0.2097,0.1179,0.3364
14019,0.2097,0.1179,0.3364
14020,0.2097,0.1179,0.3364
14021,0.2097,0.1179,0.3364
14022,0.2097,0.1179,0.3364
14023,0.2097,0.1179,0.3364
14024,0.2097,0.1179,0.3364
14025,0.2097,0.1179,0.3364
14026,0.2097,0.1179,0.3364
14027,0.2097,0.1179,0.3364
14028,0.2097,0.1179,0.3364
14029,0.2097,0.1179,0.3364
14030,0.2097,0.1179,0.3364
14031,0.2097,0.1179,0.3364
14032,0.2097,0.1179,0.3364
14033,0.2097,0.1179,0.3364
14034,0.2097,0.1179,0.3364
14035,0.2097,0.1179,0.3364
14036,0.2097,0.1179,0.3364
14037,0.2097,0.1179,0.3364
14038,0.2097,0.1179,0.3364
14039,0.2097,0.1179,0.3364
14040,0.2097,0.1179,0.3364
14041,0.2097,0.1179,0.3364
14042,0.2097,0.1179,0.3364
14043,0.2097,0.1179,0.3364
14044,0.2097,0.1179,0.3364
14045,0.2097,0.1179,0.3364
14046,0.2097,0.1179,0.3364
14047,0.2097,0.1179,0.3364
14048,0.2097,0.1179,0.3364
14049,0.2097,0.1179,0.3364
14050,0.2097,0.1179,0.3364
14051,0.2097,0.1179,0.3364
14052,0.2097,0.1179,0.3364
14053,0.2097,0.1179,0.3364
14054,0.2097,0.1179,0.3364
14055,0.2097,0.1179,0.3364
14056,0.2097,0.1179,0.3364
14057,0.2097,0.1179,0.3364
14058,0.2097,0.1179,0.3364
14059,0.2097,0.1179,0.3364
14060,0.2097,0.1179,0.3364
14061,0.2097,0.1179,0.3364
14062,0.2097,0.1179,0.3364
14063,0.2097,0.1179,0.3364
14064,0.2097,0.1179,0.3364
14065,0.2097,0.1179,0.3364
14066,0.2097,0.1179,0.3364
14067,0.2097,0.1179,0.3364
14068,0.2097,0.1179,0.3364
14069,0.2097,0.1179,0.3364
14070,0.2097,0.1179,0.3364
14071,0.2097,0.1179,0.3364
14072,0.2097,0.1179,0.3364
14073,0.2097,0.1179,0.3364
14074,0.2097,0.1179,0.3364
14075,0.2097,0.1179,0.3364
14076,0.2097,0.1179,0.3364
14077,0.2097,0.1179,0.3364
14078,0.2097,0.1179,0.3364
14079,0.2097,0.1179,0.3364
14080,0.2097,0.1179,0.3364
14081,0.2097,0.1179,0.3364
14082,0.2097,0.1179,0.3364
14083,0.2097,0.1179,0.3364
14084,0.2097,0.1179,0.3364
14085,0.2097,0.1179,0.3364
14086,0.2097,0.1179,0.3364
14087,0.2097,0.1179,0.3364
14088,0.2097,0.1179,0.3364
14089,0.2097,0.1179,0.3364
14090,0.2097,0.1179,0.3364
14091,0.2097,0.1179,0.3364
14092,0.2097,0.1179,0.3364
14093,0.2097,0.1179,0.3364
14094,0.2097,0.1179,0.3364
14095,0.2097,0.1179,0.3364
14096,0.2097,0.1179,0.3364
14097,0.2097,0.1179,0.3364
14098,0.2097,0.1179,0.3364
14099,0.2097,0.1179,0.3364
14100,0.2097,0.1179,0.3364
14101,0.2097,0.1179,0.3364
14102,0.2097,0.1179,0.3364
14103,0.2097,0.1179,0.3364
14104,0.2097,0.1179,0.3364
14105,0.2097,0.1179,0.3364
14106,0.2097,0.1179,0.3364
14107,0.2097,0.1179,0.3364
14108,0.2097,0.1179,0.3364
14109,0.2097,0.1179,0.3364
14110,0.2097,0.1179,0.3364
14111,0.2097,0.1179,0.3364
14112,0.2097,0.1179,0.3364
14113,0.2097,0.1179,0.3364
14114,0.2097,0.1179,0.3364
14115,0.2097,0.1179,0.3364
14116,0.2097,0.1179,0.3364
14117,0.2097,0.1179,0.3364
14118,0.2097,0.1179,0.3364
14119,0.2097,0.1179,0.3364
14120,0.2097,0.1179,0.3364
14121,0.2097,0.1179,0.3364
14122,0.2097,0.1179,0.3364
14123,0.2097,0.1179,0.3364
14124,0.2097,0.1179,0.3364
14125,0.2097,0.1179,0.3364
14126,0.2097,0.1179,0.3364
14127,0.2097,0.1179,0.3364
14128,0.2097,0.1179,0.3364
14129,0.2097,0.1179,0.3364
14130,0.2097,0.1179,0.3364
14131,0.2097,0.1179,0.3364
14132,0.2097,0.1179,0.3364
14133,0.2097,0.1179,0.3364
14134,0.2097,0.1179,0.3364
14135,0.2097,0.1179,0.3364
14136,0.2097,0.1179,0.3364
14137,0.2097,0.1179,0.3364
14138,0.2097,0.1179,0.3364
14139,0.2097,0.1179,0.3364
14140,0.2097,0.1179,0.3364
14141,0.2097,0.1179,0.3364
14142,0.2097,0.1179,0.3364
14143,0.2097,0.1179,0.3364
14144,0.2097,0.1179,0.3364
14145,0.2097,0.1179,0.3364
14146,0.2097,0.1179,0.3364
14147,0.2097,0.1179,0.3364
14148,0.2097,0.1179,0.3364
14149,0.2097,0.1179,0.3364
14150,0.2097,0.1179,0.3364
14151,0.2097,0.1179,0.3364
14152,0.2097,0.1179,0.3364
14153,0.2097,0.1179,0.3364
14154,0.2097,0.1179,0.3364
14155,0.2097,0.1179,0.3364
14156,0.2097,0.1179,0.3364
14157,0.2097,0.1179,0.3364
14158,0.2097,0.1179,0.3364
14159,0.2097,0.1179,0.3364
14160,0.2097,0.1179,0.3364
14161,0.2097,0.1179,0.3364
14162,0.2097,0.1179,0.3364
14163,0.2097,0.1179,0.3364
14164,0.2097,0.1179,0.3364
14165,0.2097,0.1179,0.3364
14166,0.2097,0.1179,0.3364
14167,0.2097,0.1179,0.3364
14168,0.2097,0.1179,0.3364
14169,0.2097,0.1179,0.3364
14170,0.2097,0.1179,0.3364
14171,0.2097,0.1179,0.3364
14172,0.2097,0.1179,0.3364
14173,0.2097,0.1179,0.3364
14174,0.2097,0.1179,0.3364
14175,0.2097,0.1179,0.3364
14176,0.2097,0.1179,0.3364
14177,0.2097,0.1179,0.3364
14178,0.2097,0.1179,0.3364
14179,0.2097,0.1179,0.3364
14180,0.2097,0.1179,0.3364
14181,0.2097,0.1179,0.3364
14182,0.2097,0.1179,0.3364
14183,0.2097,0.1179,0.3364
14184,0.2097,0.1179,0.3364
14185,0.2097,0.1179,0.3364
14186,0.2097,0.1179,0.3364
14187,0.2097,0.1179,0.3364
14188,0.2097,0.1179,0.3364
14189,0.2097,0.1179,0.3364
14190,0.2097,0.1179,0.3364
14191,0.2097,0.1179,0.3364
14192,0.2097,0.1179,0.3364
14193,0.2097,0.1179,0.3364
14194,0.2097,0.1179,0.3364
14195,0.2097,0.1179,0.3364
14196,0.2097,0.1179,0.3364
14197,0.2097,0.1179,0.3364
14198,0.2097,0.1179,0.3364
14199,0.2097,0.1179,0.3364
14200,0.2097,0.1179,0.3364
14201,0.2097,0.1179,0.3364
14202,0.2097,0.1179,0.3364
14203,0.2097,0.1179,0.3364
14204,0.2097,0.1179,0.3364
14205,0.2097,0.1179,0.3364
14206,0.2097,0.1179,0.3364
14207,0.2097,0.1179,0.3364
14208,0.2097,0.1179,0.3364
14209,0.2097,0.1179,0.3364
14210,0.2097,0.1179,0.3364
14211,0.2097,0.1179,0.3364
14212,0.2097,0.1179,0.3364
14213,0.2097,0.1179,0.3364
14214,0.2097,0.1179,0.3364
14215,0.2097,0.1179,0.3364
14216,0.2097,0.1179,0.3364
14217,0.2097,0.1179,0.3364
14218,0.2097,0.1179,0.3364
14219,0.2097,0.1179,0.3364
14220,0.2097,0.1179,0.3364
14221,0.2097,0.1179,0.3364
14222,0.2097,0.1179,0.3364
14223,0.2097,0.1179,0.3364
14224,0.2097,0.1179,0.3364
14225,0.2097,0.1179,0.3364
14226,0.2097,0.1179,0.3364
14227,0.2097,0.1179,0.3364
14228,0.2097,0.1179,0.3364
14229,0.2097,0.1179,0.3364
14230,0.2097,0.1179,0.3364
14231,0.2097,0.1179,0.3364
14232,0.2097,0.1179,0.3364
14233,0.2097,0.1179,0.3364
14234,0.2097,0.1179,0.3364
14235,0.2097,0.1179,0.3364
14236,0.2097,0.1179,0.3364
14237,0.2097,0.1179,0.3364
14238,0.2097,0.1179,0.3364
14239,0.2097,0.1179,0.3364
14240,0.2097,0.1179,0.3364
14241,0.2097,0.1179,0.3364
14242,0.2097,0.1179,0.3364
14243,0.2097,0.1179,0.3364
14244,0.2097,0.1179,0.3364
14245,0.2097,0.1179,0.3364
14246,0.2097,0.1179,0.3364
14247,0.2097,0.1179,0.3364
14248,0.2097,0.1179,0.3364
14249,0.2097,0.1179,0.3364
14250,0.2097,0.1179,0.3364
14251,0.2097,0.1179,0.3364
14252,0.2097,0.1179,0.3364
14253,0.2097,0.1179,0.3364
14254,0.2097,0.1179,0.3364
14255,0.2097,0.1179,0.3364
14256,0.2097,0.1179,0.3364
14257,0.2097,0.1179,0.3364
14258,0.2097,0.1179,0.3364
14259,0.2097,0.1179,0.3364
14260,0.2097,0.1179,0.3364
14261,0.2097,0.1179,0.3364
14262,0.2097,0.1179,0.3364
14263,0.2097,0.1179,0.3364
14264,0.2097,0.1179,0.3364
14265,0.2097,0.1179,0.3364
14266,0.2097,0.1179,0.3364
14267,0.2097,0.1179,0.3364
14268,0.2097,0.1179,0.3364
14269,0.2097,0.1179,0.3364
14270,0.2097,0.1179,0.3364
14271,0.2097,0.1179,0.3364
14272,0.2097,0.1179,0.3364
14273,0.2097,0.1179,0.3364
14274,0.2097,0.1179,0.3364
14275,0.2097,0.1179,0.3364
14276,0.2097,0.1179,0.3364
14277,0.2097,0.1179,0.3364
14278,0.2097,0.1179,0.3364
14279,0.2097,0.1179,0.3364
14280,0.2097,0.1179,0.3364
14281,0.2097,0.1179,0.3364
14282,0.2097,0.1179,0.3364
14283,0.2097,0.1179,0.3364
14284,0.2097,0.1179,0.3364
14285,0.2097,0.1179,0.3364
14286,0.2097,0.1179,0.3364
14287,0.2097,0.1179,0.3364
14288,0.2097,0.1179,0.3364
14289,0.2097,0.1179,0.3364
14290,0.2097,0.1179,0.3364
14291,0.2097,0.1179,0.3364
14292,0.2097,0.1179,0.3364
14293,0.2097,0.1179,0.3364
14294,0.2097,0.1179,0.3364
14295,0.2097,0.1179,0.3364
14296,0.2097,0.1179,0.3364
14297,0.2097,0.1179,0.3364
14298,0.2097,0.1179,0.3364
14299,0.2097,0.1179,0.3364
14300,0.2097,0.1179,0.3364
14301,0.2097,0.1179,0.3364
14302,0.2097,0.1179,0.3364
14303,0.2097,0.1179,0.3364
14304,0.2097,0.1179,0.3364
14305,0.2097,0.1179,0.3364
14306,0.2097,0.1179,0.3364
14307,0.2097,0.1179,0.3364
14308,0.2097,0.1179,0.3364
14309,0.2097,0.1179,0.3364
14310,0.2097,0.1179,0.3364
14311,0.2097,0.1179,0.3364
14312,0.2097,0.1179,0.3364
14313,0.2097,0.1179,0.3364
14314,0.2097,0.1179,0.3364
14315,0.2097,0.1179,0.3364
14316,0.2097,0.1179,0.3364
14317,0.2097,0.1179,0.3364
14318,0.2097,0.1179,0.3364
14319,0.2097,0.1179,0.3364
14320,0.2097,0.1179,0.3364
14321,0.2097,0.1179,0.3364
14322,0.2097,0.1179,0.3364
14323,0.2097,0.1179,0.3364
14324,0.2097,0.1179,0.3364
14325,0.2097,0.1179,0.3364
14326,0.2097,0.1179,0.3364
14327,0.2097,0.1179,0.3364
14328,0.2097,0.1179,0.3364
14329,0.2097,0.1179,0.3364
14330,0.2097,0.1179,0.3364
14331,0.2097,0.1179,0.3364
14332,0.2097,0.1179,0.3364
14333,0.2097,0.1179,0.3364
14334,0.2097,0.1179,0.3364
14335,0.2097,0.1179,0.3364
14336,0.2097,0.1179,0.3364
14337,0.2097,0.1179,0.3364
14338,0.2097,0.1179,0.3364
14339,0.2097,0.1179,0.3364
14340,0.2097,0.1179,0.3364
14341,0.2097,0.1179,0.3364
14342,0.2097,0.1179,0.3364
14343,0.2097,0.1179,0.3364
14344,0.2097,0.1179,0.3364
14345,0.2097,0.1179,0.3364
14346,0.2097,0.1179,0.3364
14347,0.2097,0.1179,0.3364
14348,0.2097,0.1179,0.3364
14349,0.2097,0.1179,0.3364
14350,0.2097,0.1179,0.3364
14351,0.2097,0.1179,0.3364
14352,0.2097,0.1179,0.3364
14353,0.2097,0.1179,0.3364
14354,0.2097,0.1179,0.3364
14355,0.2097,0.1179,0.3364
14356,0.2097,0.1179,0.3364
14357,0.2097,0.1179,0.3364
14358,0.2097,0.1179,0.3364
14359,0.2097,0.1179,0.3364
14360,0.2097,0.1179,0.3364
14361,0.2097,0.1179,0.3364
14362,0.2097,0.1179,0.3364
14363,0.2097,0.1179,0.3364
14364,0.2097,0.1179,0.3364
14365,0.2097,0.1179,0.3364
14366,0.2097,0.1179,0.3364
14367,0.2097,0.1179,0.3364
14368,0.2097,0.1179,0.3364
14369,0.2097,0.1179,0.3364
14370,0.2097,0.1179,0.3364
14371,0.2097,0.1179,0.3364
14372,0.2097,0.1179,0.3364
14373,0.2097,0.1179,0.3364
14374,0.2097,0.1179,0.3364
14375,0.2097,0.1179,0.3364
14376,0.2097,0.1179,0.3364
14377,0.2097,0.1179,0.3364
14378,0.2097,0.1179,0.3364
14379,0.2097,0.1179,0.3364
14380,0.2097,0.1179,0.3364
14381,0.2097,0.1179,0.3364
14382,0.2097,0.1179,0.3364
14383,0.2097,0.1179,0.3364
14384,0.2097,0.1179,0.3364
14385,0.2097,0.1179,0.3364
14386,0.2097,0.1179,0.3364
14387,0.2097,0.1179,0.3364
14388,0.2097,0.1179,0.3364
14389,0.2097,0.1179,0.3364
14390,0.2097,0.1179,0.3364
14391,0.2097,0.1179,0.3364
14392,0.2097,0.1179,0.3364
14393,0.2097,0.1179,0.3364
14394,0.2097,0.1179,0.3364
14395,0.2097,0.1179,0.3364
14396,0.2097,0.1179,0.3364
14397,0.2097,0.1179,0.3364
14398,0.2097,0.1179,0.3364
14399,0.2097,0.1179,0.3364
14400,0.2097,0.1179,0.3364
14401,0.2097,0.1179,0.3364
14402,0.2097,0.1179,0.3364
14403,0.2097,0.1179,0.3364
14404,0.2097,0.1179,0.3364
14405,0.2097,0.1179,0.3364
14406,0.2097,0.1179,0.3364
14407,0.2097,0.1179,0.3364
14408,0.2097,0.1179,0.3364
14409,0.2097,0.1179,0.3364
14410,0.2097,0.1179,0.3364
14411,0.2097,0.1179,0.3364
14412,0.2097,0.1179,0.3364
14413,0.2097,0.1179,0.3364
14414,0.2097,0.1179,0.3364
14415,0.2097,0.1179,0.3364
14416,0.2097,0.1179,0.3364
14417,0.2097,0.1179,0.3364
14418,0.2097,0.1179,0.3364
14419,0.2097,0.1179,0.3364
14420,0.2097,0.1179,0.3364
14421,0.2097,0.1179,0.3364
14422,0.2097,0.1179,0.3364
14423,0.2097,0.1179,0.3364
14424,0.2097,0.1179,0.3364
14425,0.2097,0.1179,0.3364
14426,0.2097,0.1179,0.3364
14427,0.2097,0.1179,0.3364
14428,0.2097,0.1179,0.3364
14429,0.2097,0.1179,0.3364
14430,0.2097,0.1179,0.3364
14431,0.2097,0.1179,0.3364
14432,0.2097,0.1179,0.3364
14433,0.2097,0.1179,0.3364
14434,0.2097,0.1179,0.3364
14435,0.2097,0.1179,0.3364
14436,0.2097,0.1179,0.3364
14437,0.2097,0.1179,0.3364
14438,0.2097,0.1179,0.3364
14439,0.2097,0.1179,0.3364
14440,0.2097,0.1179,0.3364
14441,0.2097,0.1179,0.3364
14442,0.2097,0.1179,0.3364
14443,0.2097,0.1179,0.3364
14444,0.2097,0.1179,0.3364
14445,0.2097,0.1179,0.3364
14446,0.2097,0.1179,0.3364
14447,0.2097,0.1179,0.3364
14448,0.2097,0.1179,0.3364
14449,0.2097,0.1179,0.3364
14450,0.2097,0.1179,0.3364
14451,0.2097,0.1179,0.3364
14452,0.2097,0.1179,0.3364
14453,0.2097,0.1179,0.3364
14454,0.2097,0.1179,0.3364
14455,0.2097,0.1179,0.3364
14456,0.2097,0.1179,0.3364
14457,0.2097,0.1179,0.3364
14458,0.2097,0.1179,0.3364
14459,0.2097,0.1179,0.3364
14460,0.2097,0.1179,0.3364
14461,0.2097,0.1179,0.3364
14462,0.2097,0.1179,0.3364
14463,0.2097,0.1179,0.3364
14464,0.2097,0.1179,0.3364
14465,0.2097,0.1179,0.3364
14466,0.2097,0.1179,0.3364
14467,0.2097,0.1179,0.3364
14468,0.2097,0.1179,0.3364
14469,0.2097,0.1179,0.3364
14470,0.2097,0.1179,0.3364
14471,0.2097,0.1179,0.3364
14472,0.2097,0.1179,0.3364
14473,0.2097,0.1179,0.3364
14474,0.2097,0.1179,0.3364
14475,0.2097,0.1179,0.3364
14476,0.2097,0.1179,0.3364
14477,0.2097,0.1179,0.3364
14478,0.2097,0.1179,0.3364
14479,0.2097,0.1179,0.3364
14480,0.2097,0.1179,0.3364
14481,0.2097,0.1179,0.3364
14482,0.2097,0.1179,0.3364
14483,0.2097,0.1179,0.3364
14484,0.2097,0.1179,0.3364
14485,0.2097,0.1179,0.3364
14486,0.2097,0.1179,0.3364
14487,0.2097,0.1179,0.3364
14488,0.2097,0.1179,0.3364
14489,0.2097,0.1179,0.3364
14490,0.2097,0.1179,0.3364
14491,0.2097,0.1179,0.3364
14492,0.2097,0.1179,0.3364
14493,0.2097,0.1179,0.3364
14494,0.2097,0.1179,0.3364
14495,0.2097,0.1179,0.3364
14496,0.2097,0.1179,0.3364
14497,0.2097,0.1179,0.3364
14498,0.2097,0.1179,0.3364
14499,0.2097,0.1179,0.3364
14500,0.2097,0.1179,0.3364
14501,0.2097,0.1179,0.3364
14502,0.2097,0.1179,0.3364
14503,0.2097,0.1179,0.3364
14504,0.2097,0.1179,0.3364
14505,0.2097,0.1179,0.3364
14506,0.2097,0.1179,0.3364
14507,0.2097,0.1179,0.3364
14508,0.2097,0.1179,0.3364
14509,0.2097,0.1179,0.3364
14510,0.2097,0.1179,0.3364
14511,0.2097,0.1179,0.3364
14512,0.2097,0.1179,0.3364
14513,0.2097,0.1179,0.3364
14514,0.2097,0.1179,0.3364
14515,0.2097,0.1179,0.3364
14516,0.2097,0.1179,0.3364
14517,0.2097,0.1179,0.3364
14518,0.2097,0.1179,0.3364
14519,0.2097,0.1179,0.3364
14520,0.2097,0.1179,0.3364
14521,0.2097,0.1179,0.3364
14522,0.2097,0.1179,0.3364
14523,0.2097,0.1179,0.3364
14524,0.2097,0.1179,0.3364
14525,0.2097,0.1179,0.3364
14526,0.2097,0.1179,0.3364
14527,0.2097,0.1179,0.3364
14528,0.2097,0.1179,0.3364
14529,0.2097,0.1179,0.3364
14530,0.2097,0.1179,0.3364
14531,0.2097,0.1179,0.3364
14532,0.2097,0.1179,0.3364
14533,0.2097,0.1179,0.3364
14534,0.2097,0.1179,0.3364
14535,0.2097,0.1179,0.3364
14536,0.2097,0.1179,0.3364
14537,0.2097,0.1179,0.3364
14538,0.2097,0.1179,0.3364
14539,0.2097,0.1179,0.3364
14540,0.2097,0.1179,0.3364
14541,0.2097,0.1179,0.3364
14542,0.2097,0.1179,0.3364
14543,0.2097,0.1179,0.3364
14544,0.2097,0.1179,0.3364
14545,0.2097,0.1179,0.3364
14546,0.2097,0.1179,0.3364
14547,0.2097,0.1179,0.3364
14548,0.2097,0.1179,0.3364
14549,0.2097,0.1179,0.3364
14550,0.2097,0.1179,0.3364
14551,0.2097,0.1179,0.3364
14552,0.2097,0.1179,0.3364
14553,0.2097,0.1179,0.3364
14554,0.2097,0.1179,0.3364
14555,0.2097,0.1179,0.3364
14556,0.2097,0.1179,0.3364
14557,0.2097,0.1179,0.3364
14558,0.2097,0.1179,0.3364
14559,0.2097,0.1179,0.3364
14560,0.2097,0.1179,0.3364
14561,0.2097,0.1179,0.3364
14562,0.2097,0.1179,0.3364
14563,0.2097,0.1179,0.3364
14564,0.2097,0.1179,0.3364
14565,0.2097,0.1179,0.3364
14566,0.2097,0.1179,0.3364
14567,0.2097,0.1179,0.3364
14568,0.2097,0.1179,0.3364
14569,0.2097,0.1179,0.3364
14570,0.2097,0.1179,0.3364
14571,0.2097,0.1179,0.3364
14572,0.2097,0.1179,0.3364
14573,0.2097,0.1179,0.3364
14574,0.2097,0.1179,0.3364
14575,0.2097,0.1179,0.3364
14576,0.2097,0.1179,0.3364
14577,0.2097,0.1179,0.3364
14578,0.2097,0.1179,0.3364
14579,0.2097,0.1179,0.3364
14580,0.2097,0.1179,0.3364
14581,0.2097,0.1179,0.3364
14582,0.2097,0.1179,0.3364
14583,0.2097,0.1179,0.3364
14584,0.2097,0.1179,0.3364
14585,0.2097,0.1179,0.3364
14586,0.2097,0.1179,0.3364
14587,0.2097,0.1179,0.3364
14588,0.2097,0.1179,0.3364
14589,0.2097,0.1179,0.3364
14590,0.2097,0.1179,0.3364
14591,0.2097,0.1179,0.3364
14592,0.2097,0.1179,0.3364
14593,0.2097,0.1179,0.3364
14594,0.2097,0.1179,0.3364
14595,0.2097,0.1179,0.3364
14596,0.2097,0.1179,0.3364
14597,0.2097,0.1179,0.3364
14598,0.2097,0.1179,0.3364
14599,0.2097,0.1179,0.3364
14600,0.2097,0.1179,0.3364
14601,0.2097,0.1179,0.3364
14602,0.2097,0.1179,0.3364
14603,0.2097,0.1179,0.3364
14604,0.2097,0.1179,0.3364
14605,0.2097,0.1179,0.3364
14606,0.2097,0.1179,0.3364
14607,0.2097,0.1179,0.3364
14608,0.2097,0.1179,0.3364
14609,0.2097,0.1179,0.3364
14610,0.2097,0.1179,0.3364
14611,0.2097,0.1179,0.3364
14612,0.2097,0.1179,0.3364
14613,0.2097,0.1179,0.3364
14614,0.2097,0.1179,0.3364
14615,0.2097,0.1179,0.3364
14616,0.2097,0.1179,0.3364
14617,0.2097,0.1179,0.3364
14618,0.2097,0.1179,0.3364
14619,0.2097,0.1179,0.3364
14620,0.2097,0.1179,0.3364
14621,0.2097,0.1179,0.3364
14622,0.2097,0.1179,0.3364
14623,0.2097,0.1179,0.3364
14624,0.2097,0.1179,0.3364
14625,0.2097,0.1179,0.3364
14626,0.2097,0.1179,0.3364
14627,0.2097,0.1179,0.3364
14628,0.2097,0.1179,0.3364
14629,0.2097,0.1179,0.3364
14630,0.2097,0.1179,0.3364
14631,0.2097,0.1179,0.3364
14632,0.2097,0.1179,0.3364
14633,0.2097,0.1179,0.3364
14634,0.2097,0.1179,0.3364
14635,0.2097,0.1179,0.3364
14636,0.2097,0.1179,0.3364
14637,0.2097,0.1179,0.3364
14638,0.2097,0.1179,0.3364
14639,0.2097,0.1179,0.3364
14640,0.2097,0.1179,0.3364
14641,0.2097,0.1179,0.3364
14642,0.2097,0.1179,0.3364
14643,0.2097,0.1179,0.3364
14644,0.2097,0.1179,0.3364
14645,0.2097,0.1179,0.3364
14646,0.2097,0.1179,0.3364
14647,0.2097,0.1179,0.3364
14648,0.2097,0.1179,0.3364
14649,0.2097,0.1179,0.3364
14650,0.2097,0.1179,0.3364
14651,0.2097,0.1179,0.3364
14652,0.2097,0.1179,0.3364
14653,0.2097,0.1179,0.3364
14654,0.2097,0.1179,0.3364
14655,0.2097,0.1179,0.3364
14656,0.2097,0.1179,0.3364
14657,0.2097,0.1179,0.3364
14658,0.2097,0.1179,0.3364
14659,0.2097,0.1179,0.3364
14660,0.2097,0.1179,0.3364
